text,item_id,user_who_published,user_id,ranking,rating,like_count,retweet_count,reply_count,quote_count,algorithm,date
@Cynicalzinho @Suhail10311 @Marcin360 Team is happy and very excited. Thanks for asking. ?,1336596712857743361,821102114,10.0,5.0,3.0,122,0,7,0,SCSA-SCSA_PLUS,2023-08-19
@MissDeusGeek They are going to be SO epic. Can't wait.,1369386818169372680,24742040,10.0,6.0,4.0,34,4,0,0,SCSA-SCSA_PLUS,2023-08-19
"@Mach5W We've been enjoying it too! Sort of a lower-stakes ""venture outside"" simulator.",1369383214062665731,24742040,10.0,7.0,4.0,22,0,1,1,SCSA-SCSA_PLUS,2023-08-19
@DCpierson Aaron is definitely employee of the month ?,1369337343270862853,24742040,10.0,8.0,4.0,20,0,1,0,SCSA-SCSA_PLUS,2023-08-19
@Aaron2Shoes @jsnmiller314 @josef_fares @HazelightGames @goodietooshoe We're excited for you to play it!,1363551492486008834,15234657,10.0,9.0,4.0,8,1,1,0,SCSA-SCSA_PLUS,2023-08-19
@Undead7774 Thanks! We're so excited for the future.,1369372321736232963,24742040,10.0,10.0,4.0,2,0,0,0,SCSA-SCSA_PLUS,2023-08-19
@assassinscreed @CDPROJEKTRED @doubleleaf &lt;3 https://t.co/rIkYWdNAcX,1336810117057179649,821102114,10.0,1.0,4.0,6084,111,32,5,SC-SCSA_PLUS,2023-08-19
"? Hello, Estadi Johan Cruyff! https://t.co/OHtmopLePj",1368909409775149064,96951800,10.0,2.0,5.0,5170,155,12,1,SC-SCSA_PLUS,2023-08-19
@discord @GOGcom @Steam @EpicGames ?,1336964656792035329,821102114,10.0,3.0,4.0,2904,15,27,0,SC-SCSA_PLUS,2023-08-19
"""Thank you to all our players for joining us on this incredible journey and to the millions of Bethesda fans around the world. Now that we’re one team, we can start working together on the future ahead.” - @XboxP3",1369325020258983936,24742040,10.0,4.0,4.0,2253,78,39,1,SC-SCSA_PLUS,2023-08-19
"Congrats to all! We’ll be contacting all winners via DMs, so make sure to check your inboxes.
We hope you’ll keep showcasing your skillful use of our in-game photo mode and taking our breaths away!",1365315820080009221,821102114,10.0,5.0,4.0,1898,38,55,2,SC-SCSA_PLUS,2023-08-19
"I remember being nervous &amp; concerned about what I should wear. After much deliberation, I settled on a t-shirt &amp; oversized green pants. The black Project 86 t-shirt I would wear today if I still had it, but the choice in pants gets me teased by my daughters ? @phoenixlp https://t.co/ZQW3Wku6OM",1350483251291451392,19373710,10.0,6.0,5.0,1314,120,25,12,SC-SCSA_PLUS,2023-08-19
"@NBAUK @dallasmavs @LacazetteAlex Represent, @J_Rich1! ?",1367462925250818061,34613288,10.0,7.0,4.0,792,26,3,1,SC-SCSA_PLUS,2023-08-19
@eugenioadm87 @ForzaHorizon @CDPROJEKTRED We're looking into it!,1337318168277241857,821102114,10.0,8.0,3.0,637,1,107,3,SC-SCSA_PLUS,2023-08-19
"?? That's all from our #JuveFCP presser!

? More #JuveUCL build-up to follow ⭐️⚪️⚫️",1368932010971004931,1638021792,10.0,9.0,5.0,108,4,1,0,SC-SCSA_PLUS,2023-08-19
@memecity0 @tostspender @bixbyknows1 Sending love ❤️,1365327872643260420,821102114,10.0,10.0,3.0,36,2,2,0,SC-SCSA_PLUS,2023-08-19
"Here comes the weekend! ?

? #BURARS https://t.co/7006gpdFhf",1367862841907294209,34613288,10.0,1.0,4.0,13728,816,151,49,CS-SCSA_PLUS,2023-08-19
"Reminder: @Nvidia and @AMD have released their new drivers updates. For the best experience with #Cyberpunk2077, make sure to download and install them before jumping into the game!

⚙ https://t.co/om2n2LRX9n (v460.79)
⚙ https://t.co/lTugpJFzP2 (v20.12.1) https://t.co/9if9VnHHFG",1337102280059834370,821102114,10.0,2.0,4.0,11253,615,1145,113,CS-SCSA_PLUS,2023-08-19
"We’ve got a healthy amount of reveals to toss your way during the #REShowcase.
4 days left: ? https://t.co/e4wOPFi45Z https://t.co/SX2L8rYPn5",1350865539091066881,252882791,10.0,3.0,5.0,5093,647,274,380,CS-SCSA_PLUS,2023-08-19
yoink https://t.co/jL0tUYik2C,1320726746329743363,113696373,10.0,4.0,5.0,4239,209,91,15,CS-SCSA_PLUS,2023-08-19
"Bonuses in Red Dead Online this week include Double RDO$ and Role XP on all Moonshine Story and Bootlegger Missions.

Naturalist Free Roam Events are awarding Double Role XP, and paying back Double RDO$.

Plus Rewards for Club Members, and more: https://t.co/Aho7S64aDE https://t.co/v7aP77axMr",1351594764056088577,29758446,10.0,5.0,5.0,2845,284,257,10,CS-SCSA_PLUS,2023-08-19
Visit Deathloop’s Blackreef and enjoy its four uniquely defined districts (when you’re not being shot at). New trailer from State of Play: https://t.co/kbJ8Tj3zrH https://t.co/VEJOHxafxr,1365731424322478084,10671602,10.0,6.0,5.0,2005,140,71,6,CS-SCSA_PLUS,2023-08-19
@FortniteGame This song is pretty... sweet ?,1369087867939659782,24742040,10.0,7.0,5.0,1883,43,41,0,CS-SCSA_PLUS,2023-08-19
"RT @CallofDuty: Nuketown '84 drops tomorrow in #BlackOpsColdWar.

Check in with @Treyarch's Creative Specialist, Miles Leslie, on what's co…",1330948472992776193,612782611,10.0,8.0,5.0,0,483,0,0,CS-SCSA_PLUS,2023-08-19
"Der Countdown läuft! Liveticker, Webradio, Toralarm – mit der FCB App nichts mehr verpassen!

??  https://t.co/AyyUQZ4c2y

#PackMas #FCBBVB #MiaSanMia https://t.co/tAPT3gmWC8",1368234120082554894,773069256,10.0,9.0,5.0,372,37,5,2,CS-SCSA_PLUS,2023-08-19
"@S_Wanchu No, you’re good.",1352017720578105346,821102114,10.0,10.0,4.0,61,1,7,0,CS-SCSA_PLUS,2023-08-19
"Spot on! ?

#CHEEVE https://t.co/wMmoAcGvFl",1369007428696743936,22910295,10.0,1.0,5.0,8698,681,60,19,B1-SCSA_PLUS,2023-08-19
"? ? ? ? ? ??

#LIVFUL https://t.co/1yGBGVUj1u",1368550065502121985,19583545,10.0,2.0,5.0,7638,436,100,21,B1-SCSA_PLUS,2023-08-19
"? 2021 ELECTION

Voter participation with &lt; 1️⃣ hour before the polls close https://t.co/HQfWLAlBnH",1368645394348077067,96951800,10.0,3.0,5.0,4127,213,36,11,B1-SCSA_PLUS,2023-08-19
"Chelsea fans, how are ??? feeling?

#CHEEVE",1368982192194519043,22910295,10.0,4.0,4.0,2272,208,188,22,B1-SCSA_PLUS,2023-08-19
"❝He's a president who gives a lot of confidence to his players.❞
      — @RonaldKoeman on Joan Laporta https://t.co/3d8XBdm7Jj",1369259792892633089,96951800,10.0,5.0,5.0,2431,152,21,4,B1-SCSA_PLUS,2023-08-19
"Goal for Spurs, Lusala the scorer.

? 0-1 ⚪ [6'] #CFCU18",1368157353695121412,22910295,10.0,6.0,5.0,1709,61,45,7,B1-SCSA_PLUS,2023-08-19
"19’ | Oliveira scores from the spot.

#JuveFCP [0-1] #JuveUCL",1369382325633638404,1638021792,10.0,7.0,5.0,582,68,175,61,B1-SCSA_PLUS,2023-08-19
"? ''It is a special match. It is the Madrid derby and they are always special matches, we know what it is, the fans too and we are ready to play this match tomorrow. We were very good all week and we are very happy to be able to play tomorrow's game.''
#AtletiRealMadrid https://t.co/HUOILbIsjL",1368173264602869761,452155423,10.0,8.0,5.0,774,64,12,0,B1-SCSA_PLUS,2023-08-19
❤? https://t.co/9BNBBWmMjl,1368317364287180801,3001704118,10.0,9.0,5.0,415,28,3,0,B1-SCSA_PLUS,2023-08-19
"? @ennesyri9 comes on for Papu Gómez.

@Elchecf_en 1-0 #SevillaFC (76')

#WeareSevilla | #ElcheSevillaFC https://t.co/Mi7GgEvJNm",1368241591299760129,2941994339,10.0,10.0,5.0,7,0,6,0,B1-SCSA_PLUS,2023-08-19
"Continue the #HybridTheory celebration with two new @Spotify Singles: @grandson’s cover of “One Step Closer” and @fever333’s take on “In The End.” Available now, only on Spotify: https://t.co/YdzDq9Oblu https://t.co/UaIjka4vTa",1321455751567532032,19373710,9.0,1.0,5.0,3984,698,95,202,SCSA-SCSA_PLUS,2023-08-19
"Benefitting @MusicForRelief, the @GlobalOdeToJoy is an international video project launched by @YouTube and @googlearts celebrating Beethoven’s 250th birthday. We asked @BradDelson on his birthday what brings him joy. Join us and share videos that inspire #joy. #globalodetojoy https://t.co/yJyPqUrycy",1333873034114064385,19373710,9.0,2.0,5.0,2743,314,92,85,SCSA-SCSA_PLUS,2023-08-19
"Join me and the hosts @DavidDobrik and @KekePalmer to say PEACE OUT 2020 ???? !! its goin down tomorrow 12/29 @ 12pm PT for our end of the year streaming event, check it only on @FacebookWatch !
You can share what got you through 202 with the tag #GotMeThrough2020Challenge https://t.co/aQ9ENiGhbc",1343729046891347968,3004231,9.0,3.0,5.0,734,85,65,6,SCSA-SCSA_PLUS,2023-08-19
"For Mike’s birthday, take 20% off storewide in the Official Mike Shinoda Store.

Shop Now: https://t.co/wBnCeNFyMe https://t.co/SSeyH1ZWKq",1359932980974657536,19373710,9.0,4.0,5.0,668,54,5,1,SCSA-SCSA_PLUS,2023-08-19
"P.S. - Follow the @AWMHFoundation to be the first to know when a new auction begins, and be sure to keep an eye out on the first Tuesday of every month!",1347619092417548288,238475531,9.0,5.0,5.0,421,31,8,0,SCSA-SCSA_PLUS,2023-08-19
"Tonight at 8pm ET, Eddie will perform at the 34th Annual Benefit Concert for @TibetHouseUS with @PhilipGlass, @Phoebe_Bridgers, @BlkfootWhtfoot, &amp; more.

Last chance for tickets to this virtual event: https://t.co/BEW7AiQFrQ https://t.co/AXDaV1VUZO",1362069293790162946,15155074,9.0,6.0,4.0,276,40,4,1,SCSA-SCSA_PLUS,2023-08-19
"Watch us perform songs off of the debut album, A Magnificent Day For An Exorcism, in this special @tidal session.

You can catch the live #session in the @tidal app and on our YouTube page. Link in bio!

@channelth1rt3en is @pharoahemonch @Marcus__Machado &amp; @darujones. https://t.co/NcxHgMGaqG",1366115959623331844,55365711,9.0,7.0,1.0,173,54,4,5,SCSA-SCSA_PLUS,2023-08-19
@Tim_Burgess Thanks for having us!,1360346403873181707,19114743,9.0,8.0,4.0,203,6,17,0,SCSA-SCSA_PLUS,2023-08-19
Shout out to @tidal We back at it with another live performance. A Magnificent Day For An Exorcism @ChannelTh1rt3en is @Marcus__Machado @darujones &amp; @pharoahemonch Watch th1rt3en rock this @TIDAL #SESSION in the app today! ???????? https://t.co/6cOD9ZE484 https://t.co/QeGQ8UdRE9,1364624807220948994,55365711,9.0,9.0,1.0,58,19,1,2,SCSA-SCSA_PLUS,2023-08-19
@CHINOXL @ImmortalTech Legends salute! Happy birthday @ImmortalTech,1362872757109809152,55365711,9.0,10.0,1.0,19,3,1,0,SCSA-SCSA_PLUS,2023-08-19
https://t.co/CqzHNipGWa,1095067826061262848,19028953,9.0,1.0,1.0,202548,97947,1005,5203,SC-SCSA_PLUS,2023-08-19
We may not agree with each other but we gotta be gentle with each other.  ✌?,1273231711908872193,19028953,9.0,2.0,1.0,106021,29231,1202,3614,SC-SCSA_PLUS,2023-08-19
@JIDsv @Bas @EarthGang What the fuckkkkkkkkkkkkk. ???????,1182112257708306433,19028953,9.0,3.0,1.0,8728,916,118,38,SC-SCSA_PLUS,2023-08-19
"I remember being nervous &amp; concerned about what I should wear. After much deliberation, I settled on a t-shirt &amp; oversized green pants. The black Project 86 t-shirt I would wear today if I still had it, but the choice in pants gets me teased by my daughters ? @phoenixlp https://t.co/ZQW3Wku6OM",1350483251291451392,19373710,9.0,4.0,5.0,1314,120,25,12,SC-SCSA_PLUS,2023-08-19
Excited to join @Lin_Manuel &amp; Georgia's own @WayneBrady for an arts &amp; activism event to #GetOutTheVote for the #Georgia runoff elections. Join us on Dec 16 at 5:30pm PT with a $10 donation to support the work of @LCFGeorgia @HispanicFed &amp; @LatinoVictoryUS! https://t.co/U56mO1zfOs https://t.co/Su6wrFUuCc,1336059119174897665,15155074,9.0,5.0,4.0,411,43,16,15,SC-SCSA_PLUS,2023-08-19
"A Magnificent Dave For An Exorcism.

th1rt3en is @Marcus__Machado @darujones @pharoahemonch

@davechappelle @channelth1rt3en ?@candytman https://t.co/YPDm5DGEkj",1366561763962073092,55365711,9.0,6.0,1.0,256,49,6,4,SC-SCSA_PLUS,2023-08-19
This just in: @MikeMcCreadyPJ and Eddie will be dialing into @PJRadio's Faithfull Forum on @SiriusXM. Call 1-855-9-PEARLJAM to join the conversation at 5pm ET.,1359597695548153864,15155074,9.0,7.0,4.0,102,10,5,1,SC-SCSA_PLUS,2023-08-19
@Tim_Burgess @robbiesbrewery Enjoy  ?,1365320876510560258,19114743,9.0,8.0,4.0,74,0,5,0,SC-SCSA_PLUS,2023-08-19
@ChuckDizzle @DJRTistic Put it together ??,1338584496489172992,3004231,9.0,9.0,3.0,25,4,8,2,SC-SCSA_PLUS,2023-08-19
@fromthedeskoflo @TIDAL @ChannelTh1rt3en @darujones @Marcus__Machado ??,1364683920965578753,55365711,9.0,10.0,1.0,2,0,0,0,SC-SCSA_PLUS,2023-08-19
EARTHGANG,1164279406057201665,19028953,9.0,1.0,1.0,85713,15778,741,595,CS-SCSA_PLUS,2023-08-19
You know I’m up once you hear my jar open and my grinder clink together,1361732521428275201,20322929,9.0,2.0,1.0,19938,3557,249,346,CS-SCSA_PLUS,2023-08-19
"i’m gonna raise the bar with this one, good is not good enough. It has to be great ! #bransoncognac #lecheminduroi #bottlerover https://t.co/1a3eQZgr0z",1351540224560668673,18222378,9.0,3.0,3.0,5877,539,280,87,CS-SCSA_PLUS,2023-08-19
Here are some long lost interview outtakes from the Hybrid Theory days #HybridTheory20 https://t.co/730oDpV1Qy https://t.co/woJgFzxerN,1319321276171759617,19373710,9.0,4.0,5.0,5060,784,79,138,CS-SCSA_PLUS,2023-08-19
"Coming #BlackFriday at 9AM PST to the Met Store: The latest poster in our series featuring art by @Munk_One! This poster is limited to 500 prints, so don’t wait to grab yours - they won’t last long!

Met Store ➡️ https://t.co/KNrZOMRXE7
Probity/UK Store ➡️ https://t.co/7GW38ZjzAL https://t.co/HdgdmGx2BH",1330972658612150272,238475531,9.0,5.0,5.0,1535,153,19,12,CS-SCSA_PLUS,2023-08-19
"Today we’re celebrating the 30th anniversary of German Reunification, which followed the fall of the Berlin Wall. We’re also celebrating the 30th anniversary of “Wind of Change” and we want to hear from you!

What does “Wind of Change” mean to you?

? https://t.co/FueUob4BMe https://t.co/4bc2ngE4V5",1312391963241398272,337789021,9.0,6.0,4.0,1027,204,122,23,CS-SCSA_PLUS,2023-08-19
"⚠️ TUNE IN NOW ⚠️ Watch the broadcast from @Lollapalooza 2006 now!

#RHCP #Lolla #StayHome
https://t.co/L8CK03LrOy",1263620338790944769,297047872,9.0,7.0,4.0,845,216,26,72,CS-SCSA_PLUS,2023-08-19
#PWRUP ?? @JBHiFi https://t.co/WYRBDAQT2k https://t.co/rKhQqJ9NUf,1333878541398798338,2836755090,9.0,8.0,5.0,1065,74,8,6,CS-SCSA_PLUS,2023-08-19
Stream it here: https://t.co/99zfYGir58 https://t.co/fIUeOSD2Vs,1327308553418272768,6207392,9.0,9.0,3.0,641,61,14,5,CS-SCSA_PLUS,2023-08-19
"This Saturday, December 19, finish out the #10DaysofPJ and relive the June 26, 2018 Rome show, including ""Daughter,"" on @Nugsnet: https://t.co/TC5Q3kLIZ0 https://t.co/zwcVeYsMTO",1338573100921794560,15155074,9.0,10.0,4.0,549,59,9,26,CS-SCSA_PLUS,2023-08-19
"Happy birthday, Eddie!

?: Karen Loria https://t.co/mRHDzQDYPB",1341790679945670656,15155074,9.0,1.0,4.0,14175,2293,328,469,B1-SCSA_PLUS,2023-08-19
What one Pearl Jam performance would you go back in time to see?,1365001111946420226,15155074,9.0,2.0,4.0,2665,101,2620,293,B1-SCSA_PLUS,2023-08-19
#PWRUP #DEMONFIRE https://t.co/RPrvr4eRDJ https://t.co/XOMkB2SVbx,1337774207971684352,2836755090,9.0,3.0,5.0,1482,220,6,43,B1-SCSA_PLUS,2023-08-19
Have you seen our 360 Virtual Pop Up store yet? Join the experience + get exclusive items here: https://t.co/ZAjFrJxdqa https://t.co/jP41j4wQDf,1292597118763319296,108361327,9.0,4.0,5.0,1399,182,11,4,B1-SCSA_PLUS,2023-08-19
".@DJKilmore getting @ShavoOdadjian in the zone – backstage at The Forum in Los Angeles, 2014.

#SOAD #Incubus ?: @GregWatermann https://t.co/hqkOWEZWwP",1275492317013479424,110783489,9.0,5.0,5.0,959,67,13,4,B1-SCSA_PLUS,2023-08-19
"It's rare for concert adverts to have the full names of band members; in this instance, for a 1969 show in Bordeaux, France, they've got David's middle name AND surname incorrect! https://t.co/1Qa0yLWk50",1363548342832218116,314792669,9.0,6.0,5.0,792,94,25,3,B1-SCSA_PLUS,2023-08-19
"Standing or seated? It's almost show time. 60 minutes out. #ATYCLB
https://t.co/g0i4z2B00C https://t.co/yhQTMfmzgB",1322221808913928193,18847632,9.0,7.0,2.0,624,86,29,22,B1-SCSA_PLUS,2023-08-19
"Are you joining us for the Elevation Watch Party? Tweet along with us using #ATYCLB
https://t.co/g0i4z2B00C",1322229311718494210,18847632,9.0,8.0,2.0,584,74,63,21,B1-SCSA_PLUS,2023-08-19
"Who's ready to rock the weekend?! ???

#FanFriday

? @rock_ndoll

https://t.co/pfuTPm62GN",1322191082235506689,337789021,9.0,9.0,4.0,125,12,6,0,B1-SCSA_PLUS,2023-08-19
#FreeMichonne https://t.co/qM5PK2IBVJ,1362841895030968326,55365711,9.0,10.0,1.0,28,4,1,0,B1-SCSA_PLUS,2023-08-19
"If you bought or found them unknowingly, the reward is the same. I continue to love you Ryan Fischer, you risked your life to fight for our family. You’re forever a hero.",1365416645624143873,14230524,8.0,1.0,4.0,114560,10398,1962,337,SCSA-SCSA_PLUS,2023-08-19
"My intention is to acknowledge our past, be healing for our present, and passionate for a future where we work together lovingly. I will sing to the hearts of all people who live on this land. Respectfully and kindly, Lady Gaga. ❤️????",1351920546011893761,14230524,8.0,2.0,4.0,112780,8208,2781,475,SCSA-SCSA_PLUS,2023-08-19
"@yelyahwilliams This made my heart race/double in size/turn into a confetti cloud of petals, thank you so much. You’re incredible. And this was so nice to read ??",1337463904566456320,17919972,8.0,3.0,4.0,65565,5177,2781,2813,SCSA-SCSA_PLUS,2023-08-19
@gwshclland love u all more always,1358843677582401536,34507480,8.0,4.0,3.0,16815,2043,5362,1444,SCSA-SCSA_PLUS,2023-08-19
@thinkzakkIknows @taylornation13 I take that as the highest compliment in existence. ?????? #folkloreOnDisneyPlus,1331741612402237443,17919972,8.0,5.0,3.0,15886,1416,1380,559,SCSA-SCSA_PLUS,2023-08-19
"@elincomprendid @taylornation13 Yeah, talking to Jack about life is one of my all time favorite hobbies. He’s always curious, always wondering how to keep learning and growing. He’s the best ? #folkloreOnDisneyPlus",1331744604891344896,17919972,8.0,6.0,4.0,14695,1326,880,370,SCSA-SCSA_PLUS,2023-08-19
@imhregina @arianassnasty the cutest surprise ??? thank YOU,1358843515149504514,34507480,8.0,7.0,4.0,9959,1013,1335,450,SCSA-SCSA_PLUS,2023-08-19
"Photographer: Gray Sorrenti
Creative Director: Jen Brill
Profile Written By: @kahlanabarfield
Hair: @UrsulaStephen
Makeup: @PriscillaOno
Nails: @kimmiekyees",1290659734639521798,79293791,8.0,8.0,5.0,5077,341,131,25,SCSA-SCSA_PLUS,2023-08-19
@mytexaselly @SelenaFanClub you are so talented!!,1353502767352926208,23375688,8.0,9.0,4.0,4023,349,221,45,SCSA-SCSA_PLUS,2023-08-19
"Matte Mauve &amp; Matte Honey Collection launching next Friday, 02.12 at 12PM PT only at https://t.co/DFrKfpnba2 #KKWBEAUTY https://t.co/7EJLEHWp12",1357375687967997959,25365536,8.0,10.0,4.0,2712,126,42,10,SCSA-SCSA_PLUS,2023-08-19
"And I loved creating these songs with Aaron Dessner, Jack Antonoff, WB, and Justin Vernon. We’ve also welcomed some new (and longtime) friends to our musical kitchen table this time around...",1337020338916499463,17919972,8.0,1.0,4.0,143975,9658,1038,2624,SC-SCSA_PLUS,2023-08-19
I’ll see you guys in the YouTube premiere page chat before midnight to answer some questions ?‍♀️,1337022746824499203,17919972,8.0,2.0,4.0,118429,8165,2041,1841,SC-SCSA_PLUS,2023-08-19
"All *digital downloads* of the album will include an exclusive, digital booklet with 16 brand new photos. You can pre-order evermore now at https://t.co/QYMUTL0IAj",1337021907464499204,17919972,8.0,3.0,4.0,106010,7555,482,549,SC-SCSA_PLUS,2023-08-19
